id	SRA_id	BioProjectAccession	BioSampleAccession	ExperimentAccession	RunAccession	SampleAccession	ExperimentName	ExperimentStatus	ExperimentVersion	IsPublic	SampleName	StaticDataAvailable	StudyAcc	StudName	Title	OrganismName	OrganismTaxID	ClusterName	InstrumentModel	LibraryName	LibraryLayout	LibrarySelection	LibrarySource	LibraryStrategy	Platform	TotalBases	TotalSize	TotalSpots	TotalRuns	CreateDate	UpdateDate	CenterName	ContactName	LabName	SubmitterAccession
216	1657514	PRJNA235224	SAMN03160774	SRX1136377	SRR2148797	SRS1025015	YAS_PacBio	public	3	true		true	SRP062147	Yersinia pestis CO92 Genome sequencing	YAS_PacBio	None	214092	public	PacBio RS II	19267	SINGLE	RANDOM	GENOMIC	WGS	PACBIO_SMRT	773163629	549181303	278106	1	2015/08/11	2015/11/03	Los Alamos National Laboratory	Genome Science Group B6	Genome Science Group B6	SRA282492
217	1657512	PRJNA235224	SAMN03160774	SRX1136375	SRR2148795	SRS1025015	YAS_Illumina_STD	public	3	true		true	SRP062147	Yersinia pestis CO92 Genome sequencing	YAS_Illumina_STD	None	214092	public	Illumina HiSeq 2000	D23L5ACXX	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	4835713700	3305721790	23975105	2	2015/08/11	2015/11/03	Los Alamos National Laboratory	Genome Science Group B6	Genome Science Group B6	SRA282492
218	1838355	PRJNA269675	SAMN03861510	SRX1284335	SRR2511857	SRS1087697	Shotgun RSCF 2015 Sample 25	public	1	true		true	SRP051099	Pathogenic microorganism Genome sequencing	Shotgun RSCF 2015 Sample 25	None	385969	public	Ion Torrent PGM	RSCF 2015 Sample 25 Library 01	SINGLE	unspecified	GENOMIC	WGS	ION_TORRENT	273880934	222002980	1059420	1	2015/09/25	2015/09/24	SRCAMB	Alexander Bogun	Collection department	SRA300902
219	1759932	PRJNA294782	SAMN04032844	SRX1220477	SRR2341560	SRS1063801	Intracellular invading THP-1 cells rep3	public	1	true		true	SRP063571	Functional and structural analysis of a highly-expressed Yersinia pestis small RNA upon host cell infection	Intracellular invading THP-1 cells rep3	None	214092	public	Illumina HiSeq 2000	EHC_22	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	21646693700	15666356259	107161850	1	2016/04/08	2015/09/10	Los Alamos National Laboratory	Genome Science Group B6	Genome Science Group B6	SRA297186
220	1759931	PRJNA294782	SAMN04032844	SRX1220476	SRR2341559	SRS1063801	Intracellular invading THP-1 cells rep2	public	1	true		true	SRP063571	Functional and structural analysis of a highly-expressed Yersinia pestis small RNA upon host cell infection	Intracellular invading THP-1 cells rep2	None	214092	public	Illumina HiSeq 2000	EHC_14	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	23811735154	17096945073	117879877	1	2016/04/08	2015/09/10	Los Alamos National Laboratory	Genome Science Group B6	Genome Science Group B6	SRA297186
221	1759930	PRJNA294782	SAMN04032844	SRX1220475	SRR2341558	SRS1063801	Intracellular invading THP-1 cells rep1	public	1	true		true	SRP063571	Functional and structural analysis of a highly-expressed Yersinia pestis small RNA upon host cell infection	Intracellular invading THP-1 cells rep1	None	214092	public	Illumina HiSeq 2000	EHC_11	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	19811907702	14241869643	98078751	1	2016/04/08	2015/09/10	Los Alamos National Laboratory	Genome Science Group B6	Genome Science Group B6	SRA297186
222	1759929	PRJNA294782	SAMN04032844	SRX1220474	SRR2341557	SRS1063801	Extracellular in THP-1 culture media rep3	public	1	true		true	SRP063571	Functional and structural analysis of a highly-expressed Yersinia pestis small RNA upon host cell infection	Extracellular in THP-1 culture media rep3	None	214092	public	Illumina HiSeq 2000	EHC_21	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	25891321518	18664109983	128174859	1	2016/04/08	2015/09/10	Los Alamos National Laboratory	Genome Science Group B6	Genome Science Group B6	SRA297186
223	1759928	PRJNA294782	SAMN04032844	SRX1220473	SRR2341556	SRS1063801	Extracellular in THP-1 culture media rep1	public	1	true		true	SRP063571	Functional and structural analysis of a highly-expressed Yersinia pestis small RNA upon host cell infection	Extracellular in THP-1 culture media rep1	None	214092	public	Illumina HiSeq 2000	EHC_13	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	26003924398	18659121613	128732299	1	2016/04/08	2015/09/10	Los Alamos National Laboratory	Genome Science Group B6	Genome Science Group B6	SRA297186
224	1759927	PRJNA294782	SAMN04032844	SRX1220472	SRR2341533	SRS1063801	Extracellular in THP-1 culture media rep1	public	1	true		true	SRP063571	Functional and structural analysis of a highly-expressed Yersinia pestis small RNA upon host cell infection	Extracellular in THP-1 culture media rep1	None	214092	public	Illumina HiSeq 2000	EHC_10	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	16616941574	11997885808	82262087	1	2016/04/08	2015/09/10	Los Alamos National Laboratory	Genome Science Group B6	Genome Science Group B6	SRA297186
225	1759926	PRJNA294782	SAMN04032844	SRX1220471	SRR2341532	SRS1063801	Control BHI at 37C rep3	public	1	true		true	SRP063571	Functional and structural analysis of a highly-expressed Yersinia pestis small RNA upon host cell infection	Control BHI at 37C rep3	None	214092	public	Illumina HiSeq 2000	EHC_20	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	26816533836	19297699523	132755118	1	2016/04/08	2015/09/10	Los Alamos National Laboratory	Genome Science Group B6	Genome Science Group B6	SRA297186
226	1759925	PRJNA294782	SAMN04032844	SRX1220470	SRR2341531	SRS1063801	Control BHI at 37C rep1	public	1	true		true	SRP063571	Functional and structural analysis of a highly-expressed Yersinia pestis small RNA upon host cell infection	Control BHI at 37C rep1	None	214092	public	Illumina HiSeq 2000	EHC_9	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	21062771492	15354126783	104271146	1	2016/04/08	2015/09/10	Los Alamos National Laboratory	Genome Science Group B6	Genome Science Group B6	SRA297186
227	1694566	PRJNA293891	SAMN04011809	SRX1164468	SRR2183308	SRS1045240	Yp1945_P60L01	public	1	true		true	SRP062847	Yersinia pestis Raw sequence reads	Yp1945_P60L01	None	632	public	Illumina MiSeq	Yp1945_P60L01	PAIRED	size fractionation	GENOMIC	WGS	ILLUMINA	509872866	318182492	1015683	1	2016/01/08	2015/08/25	Pacific Northwest National Laboratory			SRA291481
228	1694542	PRJNA293891	SAMN04011818	SRX1164444	SRR2183258	SRS1045221	Yp1945_P60L10	public	1	true		true	SRP062847	Yersinia pestis Raw sequence reads	Yp1945_P60L10	None	632	public	Illumina MiSeq	Yp1945_P60L10	PAIRED	size fractionation	GENOMIC	WGS	ILLUMINA	841141662	487326541	1675581	1	2016/01/08	2015/08/25	Pacific Northwest National Laboratory			SRA291481
229	1694541	PRJNA293891	SAMN04011817	SRX1164443	SRR2183257	SRS1045222	Yp1945_P60L09	public	1	true		true	SRP062847	Yersinia pestis Raw sequence reads	Yp1945_P60L09	None	632	public	Illumina MiSeq	Yp1945_P60L09	PAIRED	size fractionation	GENOMIC	WGS	ILLUMINA	1040572206	604258614	2072853	1	2016/01/08	2015/08/25	Pacific Northwest National Laboratory			SRA291481
230	1694540	PRJNA293891	SAMN04011816	SRX1164442	SRR2183256	SRS1045218	Yp1945_P60L08	public	1	true		true	SRP062847	Yersinia pestis Raw sequence reads	Yp1945_P60L08	None	632	public	Illumina MiSeq	Yp1945_P60L08	PAIRED	size fractionation	GENOMIC	WGS	ILLUMINA	893644336	530685042	1780168	1	2016/01/08	2015/08/25	Pacific Northwest National Laboratory			SRA291481
231	1694539	PRJNA293891	SAMN04011815	SRX1164441	SRR2183255	SRS1045219	Yp1945_P60L07	public	1	true		true	SRP062847	Yersinia pestis Raw sequence reads	Yp1945_P60L07	None	632	public	Illumina MiSeq	Yp1945_P60L07	PAIRED	size fractionation	GENOMIC	WGS	ILLUMINA	905071362	536116759	1802931	1	2016/01/08	2015/08/25	Pacific Northwest National Laboratory			SRA291481
232	1694538	PRJNA293891	SAMN04011814	SRX1164440	SRR2183254	SRS1045220	Yp1945_P60L06	public	1	true		true	SRP062847	Yersinia pestis Raw sequence reads	Yp1945_P60L06	None	632	public	Illumina MiSeq	Yp1945_P60L06	PAIRED	size fractionation	GENOMIC	WGS	ILLUMINA	2195288670	1313633955	4373085	1	2016/01/08	2015/08/25	Pacific Northwest National Laboratory			SRA291481
233	1694537	PRJNA293891	SAMN04011813	SRX1164439	SRR2183253	SRS1045215	Yp1945_P60L05	public	1	true		true	SRP062847	Yersinia pestis Raw sequence reads	Yp1945_P60L05	None	632	public	Illumina MiSeq	Yp1945_P60L05	PAIRED	size fractionation	GENOMIC	WGS	ILLUMINA	878824794	512495172	1750647	1	2016/01/08	2015/08/25	Pacific Northwest National Laboratory			SRA291481
234	1694536	PRJNA293891	SAMN04011812	SRX1164438	SRR2183252	SRS1045216	Yp1945_P60L04	public	1	true		true	SRP062847	Yersinia pestis Raw sequence reads	Yp1945_P60L04	None	632	public	Illumina MiSeq	Yp1945_P60L04	PAIRED	size fractionation	GENOMIC	WGS	ILLUMINA	1280391662	756272421	2550581	1	2016/01/08	2015/08/25	Pacific Northwest National Laboratory			SRA291481
235	1694535	PRJNA293891	SAMN04011831	SRX1164437	SRR2183251	SRS1045217	Yp2126_P60L12	public	1	true		true	SRP062847	Yersinia pestis Raw sequence reads	Yp2126_P60L12	None	632	public	Illumina MiSeq	Yp2126_P60L12	PAIRED	size fractionation	GENOMIC	WGS	ILLUMINA	1640100840	1042465564	2724420	1	2016/01/08	2015/08/25	Pacific Northwest National Laboratory			SRA291481
236	1694534	PRJNA293891	SAMN04011830	SRX1164436	SRR2183250	SRS1045211	Yp2126_P60L11	public	1	true		true	SRP062847	Yersinia pestis Raw sequence reads	Yp2126_P60L11	None	632	public	Illumina MiSeq	Yp2126_P60L11	PAIRED	size fractionation	GENOMIC	WGS	ILLUMINA	1469342938	860211926	2440769	1	2016/01/08	2015/08/25	Pacific Northwest National Laboratory			SRA291481
237	1694533	PRJNA293891	SAMN04011829	SRX1164435	SRR2183249	SRS1045212	Yp2126_P60L10	public	1	true		true	SRP062847	Yersinia pestis Raw sequence reads	Yp2126_P60L10	None	632	public	Illumina MiSeq	Yp2126_P60L10	PAIRED	size fractionation	GENOMIC	WGS	ILLUMINA	1347341016	762294879	2238108	1	2016/01/08	2015/08/25	Pacific Northwest National Laboratory			SRA291481
238	1694532	PRJNA293891	SAMN04011811	SRX1164434	SRR2183248	SRS1045213	Yp1945_P60L03	public	1	true		true	SRP062847	Yersinia pestis Raw sequence reads	Yp1945_P60L03	None	632	public	Illumina MiSeq	Yp1945_P60L03	PAIRED	size fractionation	GENOMIC	WGS	ILLUMINA	1045106772	640245955	2081886	1	2016/01/08	2015/08/25	Pacific Northwest National Laboratory			SRA291481
239	1694531	PRJNA293891	SAMN04011828	SRX1164433	SRR2183247	SRS1045214	Yp2126_P60L09	public	1	true		true	SRP062847	Yersinia pestis Raw sequence reads	Yp2126_P60L09	None	632	public	Illumina MiSeq	Yp2126_P60L09	PAIRED	size fractionation	GENOMIC	WGS	ILLUMINA	1087196950	628121370	1805975	1	2016/01/08	2015/08/25	Pacific Northwest National Laboratory			SRA291481
240	1694530	PRJNA293891	SAMN04011827	SRX1164432	SRR2183246	SRS1045208	Yp2126_P60L08	public	1	true		true	SRP062847	Yersinia pestis Raw sequence reads	Yp2126_P60L08	None	632	public	Illumina MiSeq	Yp2126_P60L08	PAIRED	size fractionation	GENOMIC	WGS	ILLUMINA	1093360518	641720053	2178009	1	2016/01/08	2015/08/25	Pacific Northwest National Laboratory			SRA291481
241	1694529	PRJNA293891	SAMN04011826	SRX1164431	SRR2183245	SRS1045209	Yp2126_P60L07	public	1	true		true	SRP062847	Yersinia pestis Raw sequence reads	Yp2126_P60L07	None	632	public	Illumina MiSeq	Yp2126_P60L07	PAIRED	size fractionation	GENOMIC	WGS	ILLUMINA	1539473862	929796221	3066681	1	2016/01/08	2015/08/25	Pacific Northwest National Laboratory			SRA291481
242	1694528	PRJNA293891	SAMN04011825	SRX1164430	SRR2183244	SRS1045210	Yp2126_P60L06	public	1	true		true	SRP062847	Yersinia pestis Raw sequence reads	Yp2126_P60L06	None	632	public	Illumina MiSeq	Yp2126_P60L06	PAIRED	size fractionation	GENOMIC	WGS	ILLUMINA	751765582	443503746	1497541	1	2016/01/08	2015/08/25	Pacific Northwest National Laboratory			SRA291481
243	1694527	PRJNA293891	SAMN04011824	SRX1164429	SRR2183243	SRS1045203	Yp2126_P60L05	public	1	true		true	SRP062847	Yersinia pestis Raw sequence reads	Yp2126_P60L05	None	632	public	Illumina MiSeq	Yp2126_P60L05	PAIRED	size fractionation	GENOMIC	WGS	ILLUMINA	912192752	561866581	1641626	1	2016/01/08	2015/08/25	Pacific Northwest National Laboratory			SRA291481
244	1694525	PRJNA293891	SAMN04011823	SRX1164427	SRR2183242	SRS1045205	Yp2126_P60L04	public	1	true		true	SRP062847	Yersinia pestis Raw sequence reads	Yp2126_P60L04	None	632	public	Illumina MiSeq	Yp2126_P60L04	PAIRED	size fractionation	GENOMIC	WGS	ILLUMINA	649003672	375865744	1292836	1	2016/01/08	2015/08/25	Pacific Northwest National Laboratory			SRA291481
245	1694524	PRJNA293891	SAMN04011822	SRX1164426	SRR2183241	SRS1045206	Yp2126_P60L03	public	1	true		true	SRP062847	Yersinia pestis Raw sequence reads	Yp2126_P60L03	None	632	public	Illumina MiSeq	Yp2126_P60L03	PAIRED	size fractionation	GENOMIC	WGS	ILLUMINA	661544134	407270183	1317817	1	2016/01/08	2015/08/25	Pacific Northwest National Laboratory			SRA291481
246	1694523	PRJNA293891	SAMN04011821	SRX1164425	SRR2183240	SRS1045207	Yp2126_P60L02	public	1	true		true	SRP062847	Yersinia pestis Raw sequence reads	Yp2126_P60L02	None	632	public	Illumina MiSeq	Yp2126_P60L02	PAIRED	size fractionation	GENOMIC	WGS	ILLUMINA	1024897256	640969313	2041628	1	2016/01/08	2015/08/25	Pacific Northwest National Laboratory			SRA291481
247	1694522	PRJNA293891	SAMN04011820	SRX1164424	SRR2183239	SRS1045200	Yp1945_P60L12	public	1	true		true	SRP062847	Yersinia pestis Raw sequence reads	Yp1945_P60L12	None	632	public	Illumina MiSeq	Yp1945_P60L12	PAIRED	size fractionation	GENOMIC	WGS	ILLUMINA	1471856470	852309561	2931985	1	2016/01/08	2015/08/25	Pacific Northwest National Laboratory			SRA291481
248	1694521	PRJNA293891	SAMN04011819	SRX1164423	SRR2183238	SRS1045201	Yp1945_P60L11	public	1	true		true	SRP062847	Yersinia pestis Raw sequence reads	Yp1945_P60L11	None	632	public	Illumina MiSeq	Yp1945_P60L11	PAIRED	size fractionation	GENOMIC	WGS	ILLUMINA	3345709018	1958753574	6664759	1	2016/01/08	2015/08/25	Pacific Northwest National Laboratory			SRA291481
249	1694520	PRJNA293891	SAMN04011810	SRX1164422	SRR2183237	SRS1045202	Yp1945_P60L02	public	1	true		true	SRP062847	Yersinia pestis Raw sequence reads	Yp1945_P60L02	None	632	public	Illumina MiSeq	Yp1945_P60L02	PAIRED	size fractionation	GENOMIC	WGS	ILLUMINA	1033622016	646961397	2059008	1	2016/01/08	2015/08/25	Pacific Northwest National Laboratory			SRA291481
250	1691699	PRJNA243531	SAMN02923783	SRX1162926	SRR2180228	SRS1044128	YAU_454_PE	public	1	true		true	SRP062776	Yersinia pestis strain:Colorado 92 Genome sequencing	YAU_454_PE	None	632	public	454 GS FLX Titanium	YAU_PE	PAIRED	RANDOM	GENOMIC	WGS	LS454	198332135	527660722	541898	1	2015/08/30	2015/08/24	Los Alamos National Laboratory	Genome Science Group B6	Genome Science Group B6	SRA291036
251	1691698	PRJNA243531	SAMN02923783	SRX1162925	SRR2180227	SRS1044128	YAU_Illumina_Std	public	1	true		true	SRP062776	Yersinia pestis strain:Colorado 92 Genome sequencing	YAU_Illumina_Std	None	632	public	Illumina HiSeq 2000	YAU_STD	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	596638350	435090900	2968350	1	2015/08/30	2015/08/24	Los Alamos National Laboratory	Genome Science Group B6	Genome Science Group B6	SRA291036
252	1657541	PRJNA240085	SAMN03145064	SRX1136404	SRR2148848	SRS1025033	YAT_PacBio	public	2	true		true	SRP062156	Yersinia pestis strain:El Dorado Genome sequencing	YAT_PacBio	None	632	public	PacBio RS II	019268	SINGLE	RANDOM	GENOMIC	WGS	PACBIO_SMRT	1619369882	1152624121	667843	1	2015/08/12	2015/08/24	Los Alamos National Laboratory	Genome Science Group B6	Genome Science Group B6	SRA282509
253	1657540	PRJNA240085	SAMN03145064	SRX1136403	SRR2148847	SRS1025033	YAT_454_PE	public	2	true		true	SRP062156	Yersinia pestis strain:El Dorado Genome sequencing	YAT_454_PE	None	632	public	454 GS FLX Titanium	HUUMR7U02	PAIRED	RANDOM	GENOMIC	WGS	LS454	154990234	445148765	456714	1	2015/08/12	2015/08/24	Los Alamos National Laboratory	Genome Science Group B6	Genome Science Group B6	SRA282509
254	1657539	PRJNA240085	SAMN03145064	SRX1136402	SRR2148846	SRS1025033	YAT_Illumina_Std	public	2	true		true	SRP062156	Yersinia pestis strain:El Dorado Genome sequencing	YAT_Illumina_Std	None	632	public	Illumina HiSeq 2000	C2L3GACXX	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	2684060860	1822118514	13287430	1	2015/08/12	2015/08/24	Los Alamos National Laboratory	Genome Science Group B6	Genome Science Group B6	SRA282509
255	1657368	PRJNA239345	SAMN03121016	SRX1136231	SRR2148411	SRS1024789	YAD_PacBio	public	2	true		true	SRP062134	Yersinia pestis Pestoides F Genome sequencing	YAD_PacBio	None	386656	public	PacBio RS II	019263	SINGLE	RANDOM	GENOMIC	WGS	PACBIO_SMRT	1558482099	1071792165	240257	1	2015/08/11	2015/08/24	Los Alamos National Laboratory	Genome Science Group B6	Genome Science Group B6	SRA282469
256	1657367	PRJNA239345	SAMN03121016	SRX1136230	SRR2148410	SRS1024789	YAD_454_PE	public	2	true		true	SRP062134	Yersinia pestis Pestoides F Genome sequencing	YAD_454_PE	None	386656	public	454 GS FLX Titanium	HSX1XUU01	PAIRED	RANDOM	GENOMIC	WGS	LS454	255750428	660441451	612636	1	2015/08/11	2015/08/24	Los Alamos National Laboratory	Genome Science Group B6	Genome Science Group B6	SRA282469
257	1657366	PRJNA239345	SAMN03121016	SRX1136229	SRR2148409	SRS1024789	YAD_Illumina_Std	public	2	true		true	SRP062134	Yersinia pestis Pestoides F Genome sequencing	YAD_Illumina_Std	None	386656	public	Illumina HiSeq 2000	C2L3GACXX	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	3022928384	2050909427	14964992	1	2015/08/11	2015/08/24	Los Alamos National Laboratory	Genome Science Group B6	Genome Science Group B6	SRA282469
258	1656420	PRJNA239341	SAMN03120838	SRX1135283	SRR2147692	SRS1024603	YAA_PacBio	public	2	true		true	SRP062120	Yersinia pestis Genome sequencing and assembly	YAA_PacBio	None	632	public	PacBio RS II	019260	SINGLE	RANDOM	GENOMIC	WGS	PACBIO_SMRT	879916920	604464345	160052	1	2015/08/11	2015/08/24	Los Alamos National Laboratory	Genome Science Group B6	Genome Science Group B6	SRA282449
259	1656419	PRJNA239341	SAMN03120838	SRX1135282	SRR2147691	SRS1024603	YAA_454_PE	public	2	true		true	SRP062120	Yersinia pestis Genome sequencing and assembly	YAA_454_PE	None	632	public	454 GS FLX Titanium	HRHUPVG01	PAIRED	RANDOM	GENOMIC	WGS	LS454	107258750	296245950	273398	1	2015/08/11	2015/08/24	Los Alamos National Laboratory	Genome Science Group B6	Genome Science Group B6	SRA282449
260	1656418	PRJNA239341	SAMN03120838	SRX1135281	SRR2147690	SRS1024603	YAA_Illumina_STD	public	2	true		true	SRP062120	Yersinia pestis Genome sequencing and assembly	YAA_Illumina_STD	None	632	public	Illumina HiSeq 2000	C2L3GACXX	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	2749943564	1910343364	13613582	1	2015/08/11	2015/08/24	Los Alamos National Laboratory	Genome Science Group B6	Genome Science Group B6	SRA282449
261	1653738	PRJNA240083	SAMN03160723	SRX1133846	SRR2145881	SRS1023828	YAO_PacBio	public	2	true		true	SRP062051	Yersinia pestis strain:KIM5 Genome sequencing	YAO_PacBio	None	632	public	PacBio RS II	019287	SINGLE	RANDOM	GENOMIC	WGS	PACBIO_SMRT	598201507	430269726	239215	1	2015/08/10	2015/08/24	Los Alamos National Laboratory	Genome Science Group B6	Genome Science Group B6	SRA282191
262	1653737	PRJNA240083	SAMN03160723	SRX1133845	SRR2145880	SRS1023828	YAO_454PE	public	2	true		true	SRP062051	Yersinia pestis strain:KIM5 Genome sequencing	YAO_454PE	None	632	public	454 GS FLX Titanium	HS3ICO202	PAIRED	RANDOM	GENOMIC	WGS	LS454	181161940	502989404	505823	1	2015/08/10	2015/08/24	Los Alamos National Laboratory	Genome Science Group B6	Genome Science Group B6	SRA282191
